"AccountNumber","NMI","DeviceNumber","DeviceType","RegisterCode","RateTypeDescription","StartDate","EndDate","ProfileReadValue","RegisterReadValue","QualityFlag",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","5/04/2016 3:30:00 AM","5/04/2016 3:59:59 AM","0.05","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","5/04/2016 4:00:00 AM","5/04/2016 4:29:59 AM","0.019","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","5/04/2016 4:30:00 AM","5/04/2016 4:59:59 AM","0.05","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","5/04/2016 5:00:00 AM","5/04/2016 5:29:59 AM","0.019","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","5/04/2016 5:30:00 AM","5/04/2016 5:59:59 AM","0.05","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","5/04/2016 6:00:00 AM","5/04/2016 6:29:59 AM","0.031","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","5/04/2016 6:30:00 AM","5/04/2016 6:59:59 AM","0.044","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","5/04/2016 7:00:00 AM","5/04/2016 7:29:59 AM","0.038","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","5/04/2016 7:30:00 AM","5/04/2016 7:59:59 AM","0.2","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","5/04/2016 8:00:00 AM","5/04/2016 8:29:59 AM","0.069","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","5/04/2016 8:30:00 AM","5/04/2016 8:59:59 AM","0.019","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","5/04/2016 9:00:00 AM","5/04/2016 9:29:59 AM","0.063","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","5/04/2016 9:30:00 AM","5/04/2016 9:59:59 AM","0.181","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","5/04/2016 10:00:00 AM","5/04/2016 10:29:59 AM","0.544","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","5/04/2016 10:30:00 AM","5/04/2016 10:59:59 AM","0.475","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","5/04/2016 11:00:00 AM","5/04/2016 11:29:59 AM","0.05","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","5/04/2016 11:30:00 AM","5/04/2016 11:59:59 AM","0.094","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","5/04/2016 12:00:00 PM","5/04/2016 12:29:59 PM","0.038","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","5/04/2016 12:30:00 PM","5/04/2016 12:59:59 PM","0.056","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","5/04/2016 1:00:00 PM","5/04/2016 1:29:59 PM","0.031","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","5/04/2016 1:30:00 PM","5/04/2016 1:59:59 PM","0.056","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","5/04/2016 2:00:00 PM","5/04/2016 2:29:59 PM","0.019","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","5/04/2016 2:30:00 PM","5/04/2016 2:59:59 PM","0.056","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","5/04/2016 3:00:00 PM","5/04/2016 3:29:59 PM","0.031","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","5/04/2016 3:30:00 PM","5/04/2016 3:59:59 PM","0.056","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","5/04/2016 4:00:00 PM","5/04/2016 4:29:59 PM","0.031","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","5/04/2016 4:30:00 PM","5/04/2016 4:59:59 PM","0.069","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","5/04/2016 5:00:00 PM","5/04/2016 5:29:59 PM","0.063","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","5/04/2016 5:30:00 PM","5/04/2016 5:59:59 PM","0.056","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","5/04/2016 6:00:00 PM","5/04/2016 6:29:59 PM","0.213","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","5/04/2016 6:30:00 PM","5/04/2016 6:59:59 PM","0.194","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","5/04/2016 7:00:00 PM","5/04/2016 7:29:59 PM","0.169","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","5/04/2016 7:30:00 PM","5/04/2016 7:59:59 PM","0.194","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","5/04/2016 8:00:00 PM","5/04/2016 8:29:59 PM","0.169","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","5/04/2016 8:30:00 PM","5/04/2016 8:59:59 PM","0.206","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","5/04/2016 9:00:00 PM","5/04/2016 9:29:59 PM","0.206","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","5/04/2016 9:30:00 PM","5/04/2016 9:59:59 PM","0.225","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","5/04/2016 10:00:00 PM","5/04/2016 10:29:59 PM","0.206","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","5/04/2016 10:30:00 PM","5/04/2016 10:59:59 PM","0.094","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","5/04/2016 11:00:00 PM","5/04/2016 11:29:59 PM","0.038","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","5/04/2016 11:30:00 PM","5/04/2016 11:59:59 PM","0.056","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","6/04/2016 12:00:00 AM","6/04/2016 12:29:59 AM","0.038","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","6/04/2016 12:30:00 AM","6/04/2016 12:59:59 AM","0.05","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","6/04/2016 1:00:00 AM","6/04/2016 1:29:59 AM","0.038","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","6/04/2016 1:30:00 AM","6/04/2016 1:59:59 AM","0.038","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","6/04/2016 2:00:00 AM","6/04/2016 2:29:59 AM","0.05","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","6/04/2016 2:30:00 AM","6/04/2016 2:59:59 AM","0.031","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","6/04/2016 3:00:00 AM","6/04/2016 3:29:59 AM","0.056","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","6/04/2016 3:30:00 AM","6/04/2016 3:59:59 AM","0.025","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","6/04/2016 4:00:00 AM","6/04/2016 4:29:59 AM","0.056","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","6/04/2016 4:30:00 AM","6/04/2016 4:59:59 AM","0.019","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","6/04/2016 5:00:00 AM","6/04/2016 5:29:59 AM","0.056","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","6/04/2016 5:30:00 AM","6/04/2016 5:59:59 AM","0.025","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","6/04/2016 6:00:00 AM","6/04/2016 6:29:59 AM","0.05","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","6/04/2016 6:30:00 AM","6/04/2016 6:59:59 AM","0.081","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","6/04/2016 7:00:00 AM","6/04/2016 7:29:59 AM","0.181","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","6/04/2016 7:30:00 AM","6/04/2016 7:59:59 AM","0.038","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","6/04/2016 8:00:00 AM","6/04/2016 8:29:59 AM","0.038","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","6/04/2016 8:30:00 AM","6/04/2016 8:59:59 AM","0.05","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","6/04/2016 9:00:00 AM","6/04/2016 9:29:59 AM","0.038","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","6/04/2016 9:30:00 AM","6/04/2016 9:59:59 AM","0.106","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","6/04/2016 10:00:00 AM","6/04/2016 10:29:59 AM","0.15","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","6/04/2016 10:30:00 AM","6/04/2016 10:59:59 AM","0.188","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","6/04/2016 11:00:00 AM","6/04/2016 11:29:59 AM","0.15","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","6/04/2016 11:30:00 AM","6/04/2016 11:59:59 AM","0.169","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","6/04/2016 12:00:00 PM","6/04/2016 12:29:59 PM","0.144","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","6/04/2016 12:30:00 PM","6/04/2016 12:59:59 PM","0.15","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","6/04/2016 1:00:00 PM","6/04/2016 1:29:59 PM","0.256","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","6/04/2016 1:30:00 PM","6/04/2016 1:59:59 PM","0.206","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","6/04/2016 2:00:00 PM","6/04/2016 2:29:59 PM","0.15","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","6/04/2016 2:30:00 PM","6/04/2016 2:59:59 PM","0.113","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","6/04/2016 3:00:00 PM","6/04/2016 3:29:59 PM","0.113","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","6/04/2016 3:30:00 PM","6/04/2016 3:59:59 PM","0.106","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","6/04/2016 4:00:00 PM","6/04/2016 4:29:59 PM","0.125","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","6/04/2016 4:30:00 PM","6/04/2016 4:59:59 PM","0.225","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","6/04/2016 5:00:00 PM","6/04/2016 5:29:59 PM","0.15","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","6/04/2016 5:30:00 PM","6/04/2016 5:59:59 PM","0.144","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","6/04/2016 6:00:00 PM","6/04/2016 6:29:59 PM","0.181","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","6/04/2016 6:30:00 PM","6/04/2016 6:59:59 PM","0.225","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","6/04/2016 7:00:00 PM","6/04/2016 7:29:59 PM","0.244","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","6/04/2016 7:30:00 PM","6/04/2016 7:59:59 PM","0.275","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","6/04/2016 8:00:00 PM","6/04/2016 8:29:59 PM","0.213","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","6/04/2016 8:30:00 PM","6/04/2016 8:59:59 PM","0.25","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","6/04/2016 9:00:00 PM","6/04/2016 9:29:59 PM","0.256","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","6/04/2016 9:30:00 PM","6/04/2016 9:59:59 PM","0.238","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","6/04/2016 10:00:00 PM","6/04/2016 10:29:59 PM","0.206","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","6/04/2016 10:30:00 PM","6/04/2016 10:59:59 PM","0.244","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","6/04/2016 11:00:00 PM","6/04/2016 11:29:59 PM","0.219","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","6/04/2016 11:30:00 PM","6/04/2016 11:59:59 PM","0.113","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","7/04/2016 12:00:00 AM","7/04/2016 12:29:59 AM","0.075","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","7/04/2016 12:30:00 AM","7/04/2016 12:59:59 AM","0.106","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","7/04/2016 1:00:00 AM","7/04/2016 1:29:59 AM","0.069","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","7/04/2016 1:30:00 AM","7/04/2016 1:59:59 AM","0.056","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","7/04/2016 2:00:00 AM","7/04/2016 2:29:59 AM","0.031","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","7/04/2016 2:30:00 AM","7/04/2016 2:59:59 AM","0.044","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","7/04/2016 3:00:00 AM","7/04/2016 3:29:59 AM","0.044","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","7/04/2016 3:30:00 AM","7/04/2016 3:59:59 AM","0.031","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","7/04/2016 4:00:00 AM","7/04/2016 4:29:59 AM","0.05","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","7/04/2016 4:30:00 AM","7/04/2016 4:59:59 AM","0.019","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","7/04/2016 5:00:00 AM","7/04/2016 5:29:59 AM","0.05","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","7/04/2016 5:30:00 AM","7/04/2016 5:59:59 AM","0.025","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","7/04/2016 6:00:00 AM","7/04/2016 6:29:59 AM","0.044","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","7/04/2016 6:30:00 AM","7/04/2016 6:59:59 AM","0.131","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","7/04/2016 7:00:00 AM","7/04/2016 7:29:59 AM","0.038","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","7/04/2016 7:30:00 AM","7/04/2016 7:59:59 AM","0.1","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","7/04/2016 8:00:00 AM","7/04/2016 8:29:59 AM","0.225","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","7/04/2016 8:30:00 AM","7/04/2016 8:59:59 AM","0.056","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","7/04/2016 9:00:00 AM","7/04/2016 9:29:59 AM","0.019","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","7/04/2016 9:30:00 AM","7/04/2016 9:59:59 AM","0.044","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","7/04/2016 10:00:00 AM","7/04/2016 10:29:59 AM","0.025","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","7/04/2016 10:30:00 AM","7/04/2016 10:59:59 AM","0.044","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","7/04/2016 11:00:00 AM","7/04/2016 11:29:59 AM","0.038","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","7/04/2016 11:30:00 AM","7/04/2016 11:59:59 AM","0.031","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","7/04/2016 12:00:00 PM","7/04/2016 12:29:59 PM","0.044","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","7/04/2016 12:30:00 PM","7/04/2016 12:59:59 PM","0.025","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","7/04/2016 1:00:00 PM","7/04/2016 1:29:59 PM","0.05","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","7/04/2016 1:30:00 PM","7/04/2016 1:59:59 PM","0.019","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","7/04/2016 2:00:00 PM","7/04/2016 2:29:59 PM","0.044","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","7/04/2016 2:30:00 PM","7/04/2016 2:59:59 PM","0.031","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","7/04/2016 3:00:00 PM","7/04/2016 3:29:59 PM","0.038","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","7/04/2016 3:30:00 PM","7/04/2016 3:59:59 PM","0.044","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","7/04/2016 4:00:00 PM","7/04/2016 4:29:59 PM","0.025","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","7/04/2016 4:30:00 PM","7/04/2016 4:59:59 PM","0.05","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","7/04/2016 5:00:00 PM","7/04/2016 5:29:59 PM","0.019","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","7/04/2016 5:30:00 PM","7/04/2016 5:59:59 PM","0.075","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","7/04/2016 6:00:00 PM","7/04/2016 6:29:59 PM","0.05","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","7/04/2016 6:30:00 PM","7/04/2016 6:59:59 PM","0.056","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","7/04/2016 7:00:00 PM","7/04/2016 7:29:59 PM","0.081","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","7/04/2016 7:30:00 PM","7/04/2016 7:59:59 PM","0.163","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","7/04/2016 8:00:00 PM","7/04/2016 8:29:59 PM","0.256","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","7/04/2016 8:30:00 PM","7/04/2016 8:59:59 PM","0.275","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","7/04/2016 9:00:00 PM","7/04/2016 9:29:59 PM","0.188","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","7/04/2016 9:30:00 PM","7/04/2016 9:59:59 PM","0.156","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","7/04/2016 10:00:00 PM","7/04/2016 10:29:59 PM","0.181","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","7/04/2016 10:30:00 PM","7/04/2016 10:59:59 PM","0.15","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","7/04/2016 11:00:00 PM","7/04/2016 11:29:59 PM","0.081","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","7/04/2016 11:30:00 PM","7/04/2016 11:59:59 PM","0.044","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","8/04/2016 12:00:00 AM","8/04/2016 12:29:59 AM","0.038","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","8/04/2016 12:30:00 AM","8/04/2016 12:59:59 AM","0.05","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","8/04/2016 1:00:00 AM","8/04/2016 1:29:59 AM","0.025","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","8/04/2016 1:30:00 AM","8/04/2016 1:59:59 AM","0.05","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","8/04/2016 2:00:00 AM","8/04/2016 2:29:59 AM","0.025","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","8/04/2016 2:30:00 AM","8/04/2016 2:59:59 AM","0.044","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","8/04/2016 3:00:00 AM","8/04/2016 3:29:59 AM","0.038","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","8/04/2016 3:30:00 AM","8/04/2016 3:59:59 AM","0.031","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","8/04/2016 4:00:00 AM","8/04/2016 4:29:59 AM","0.044","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","8/04/2016 4:30:00 AM","8/04/2016 4:59:59 AM","0.025","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","8/04/2016 5:00:00 AM","8/04/2016 5:29:59 AM","0.044","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","8/04/2016 5:30:00 AM","8/04/2016 5:59:59 AM","0.025","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","8/04/2016 6:00:00 AM","8/04/2016 6:29:59 AM","0.044","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","8/04/2016 6:30:00 AM","8/04/2016 6:59:59 AM","0.038","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","8/04/2016 7:00:00 AM","8/04/2016 7:29:59 AM","0.031","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","8/04/2016 7:30:00 AM","8/04/2016 7:59:59 AM","0.044","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","8/04/2016 8:00:00 AM","8/04/2016 8:29:59 AM","0.044","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","8/04/2016 8:30:00 AM","8/04/2016 8:59:59 AM","0.063","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","8/04/2016 9:00:00 AM","8/04/2016 9:29:59 AM","0.025","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","8/04/2016 9:30:00 AM","8/04/2016 9:59:59 AM","0.056","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","8/04/2016 10:00:00 AM","8/04/2016 10:29:59 AM","0.088","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","8/04/2016 10:30:00 AM","8/04/2016 10:59:59 AM","0.138","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","8/04/2016 11:00:00 AM","8/04/2016 11:29:59 AM","0.144","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","8/04/2016 11:30:00 AM","8/04/2016 11:59:59 AM","0.144","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","8/04/2016 12:00:00 PM","8/04/2016 12:29:59 PM","0.113","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","8/04/2016 12:30:00 PM","8/04/2016 12:59:59 PM","0.094","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","8/04/2016 1:00:00 PM","8/04/2016 1:29:59 PM","0.088","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","8/04/2016 1:30:00 PM","8/04/2016 1:59:59 PM","0.106","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","8/04/2016 2:00:00 PM","8/04/2016 2:29:59 PM","0.075","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","8/04/2016 2:30:00 PM","8/04/2016 2:59:59 PM","0.113","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","8/04/2016 3:00:00 PM","8/04/2016 3:29:59 PM","0.075","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","8/04/2016 3:30:00 PM","8/04/2016 3:59:59 PM","0.106","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","8/04/2016 4:00:00 PM","8/04/2016 4:29:59 PM","0.106","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","8/04/2016 4:30:00 PM","8/04/2016 4:59:59 PM","0.606","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","8/04/2016 5:00:00 PM","8/04/2016 5:29:59 PM","0.813","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","8/04/2016 5:30:00 PM","8/04/2016 5:59:59 PM","0.144","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","8/04/2016 6:00:00 PM","8/04/2016 6:29:59 PM","0.156","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","8/04/2016 6:30:00 PM","8/04/2016 6:59:59 PM","0.225","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","8/04/2016 7:00:00 PM","8/04/2016 7:29:59 PM","0.181","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","8/04/2016 7:30:00 PM","8/04/2016 7:59:59 PM","0.194","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","8/04/2016 8:00:00 PM","8/04/2016 8:29:59 PM","0.669","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","8/04/2016 8:30:00 PM","8/04/2016 8:59:59 PM","0.444","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","8/04/2016 9:00:00 PM","8/04/2016 9:29:59 PM","0.181","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","8/04/2016 9:30:00 PM","8/04/2016 9:59:59 PM","0.119","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","8/04/2016 10:00:00 PM","8/04/2016 10:29:59 PM","0.163","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","8/04/2016 10:30:00 PM","8/04/2016 10:59:59 PM","0.131","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","8/04/2016 11:00:00 PM","8/04/2016 11:29:59 PM","0.144","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","8/04/2016 11:30:00 PM","8/04/2016 11:59:59 PM","0.125","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","9/04/2016 12:00:00 AM","9/04/2016 12:29:59 AM","0.044","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","9/04/2016 12:30:00 AM","9/04/2016 12:59:59 AM","0.063","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","9/04/2016 1:00:00 AM","9/04/2016 1:29:59 AM","0.025","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","9/04/2016 1:30:00 AM","9/04/2016 1:59:59 AM","0.063","0","A",
"86413887","60010521477","000000000000173482","MRIM","73482#E1","Peak","9/04/2016 2:00:00 AM","9/04/2016 2:29:59 AM","0.025","0","A",
